title,terr,dist,currency,ended,cume_bo,cume_adm,w_cume,w_adm,w_screen,w_rank,date,end_date,start_2,end_2,start_3,end_3,start_4,end_4,start_5,end_5,start_6,end_6,start_7,end_7,start_8,end_8,start_9,end_9,start_10,end_10
The Nice Guys,Thailand,M Pictures,THB,Complete,0,,,,21,,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21
The Nice Guys,Turkey,Italia,TRY,Complete,0,,,,121,,2016-05-20,2016-05-22,2016-05-27,2016-05-29,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24
The Nice Guys,Ukraine,Paradise,UAH,Complete,0,,,,69,,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21
The Nice Guys,United Arab Emirates,Italia,AED,Complete,0,,,,28,,2016-05-26,2016-05-29,2016-06-02,2016-06-05,2016-06-09,2016-06-12,2016-06-16,2016-06-19,2016-06-23,2016-06-26,2016-06-30,2016-07-03,2016-07-07,2016-07-10,2016-07-14,2016-07-17,2016-07-21,2016-07-24,2016-07-28,2016-07-31
The Nice Guys,United Kingdom,Icon,GPB,Complete,0,,,,511,,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31,2016-08-05,2016-08-07
The Nice Guys,United States,Warner Bros,USD,Complete,0,,,,2865,,2016-05-20,2016-05-22,2016-05-27,2016-05-29,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24
The Nice Guys,Uruguay,Sun,UYU,Complete,0,,,,4,,2016-07-28,2016-07-31,2016-08-04,2016-08-07,2016-08-11,2016-08-14,2016-08-18,2016-08-21,2016-08-25,2016-08-28,2016-09-01,2016-09-04,2016-09-08,2016-09-11,2016-09-15,2016-09-18,2016-09-22,2016-09-25,2016-09-29,2016-10-02
The Nice Guys,Venezuela,Sun,VEF,N/A,0,,,,,,NR,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Nice Guys,Vietnam,MVP,VND,Complete,0,,,,16,,2016-05-27,2016-05-29,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31
The Nice Guys,West Africa,Times Media,ZAR,Complete,0,,,,13,,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31,2016-08-05,2016-08-07,2016-08-12,2016-08-14,2016-08-19,2016-08-21
The Nice Guys,West Indies,ATM,TTD,Complete,0,,,,,,2016-05-20,2016-05-22,2016-05-27,2016-05-29,2016-06-03,2016-06-05,2016-06-10,2016-06-12,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24
The Nice Guys,Zimbabwe,Times Media,ZAR,Complete,0,,,,1,,2016-06-17,2016-06-19,2016-06-24,2016-06-26,2016-07-01,2016-07-03,2016-07-08,2016-07-10,2016-07-15,2016-07-17,2016-07-22,2016-07-24,2016-07-29,2016-07-31,2016-08-05,2016-08-07,2016-08-12,2016-08-14,2016-08-19,2016-08-21
The Operative,Argentina,Synapse,ARS,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Australia,Roadshow,AUS,Undated,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Austria,Weltkino,EUD,Complete,0,,,,8,33,2019-08-30,2019-09-01,2019-09-06,2019-09-08,2019-09-13,2019-09-15,2019-09-20,2019-09-22,2019-09-27,2019-09-29,2019-10-04,2019-10-06,2019-10-11,2019-10-13,2019-10-18,2019-10-20,2019-10-25,2019-10-27,2019-11-01,2019-11-03
The Operative,Belgium,The Searchers,EUD,Undated,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Bolivia,Synapse,BOB,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Brazil,Synapse,BRL,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Bulgaria,Vertical,BGN,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Chile,Synapse,CLP,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,China,Vision,CNH,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Colombia,Synapse,COP,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Croatia,Vertical,HRK,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Czech Republic,Vertical,CZK,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Denmark,Scanbox,DKK,Undated,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Ecuador,Synapse,USD,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Estonia,GPI,EUD,Complete,0,,,,,,2019-08-02,2019-08-04,2019-08-09,2019-08-11,2019-08-16,2019-08-18,2019-08-23,2019-08-25,2019-08-30,2019-09-01,2019-09-06,2019-09-08,2019-09-13,2019-09-15,2019-09-20,2019-09-22,2019-09-27,2019-09-29,2019-10-04,2019-10-06
The Operative,Finland,Scanbox,EUD,Undated,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,France,Le Pacte,EUD,Complete,0,,,,286,15,2019-07-24,2019-07-28,2019-07-31,2019-08-04,2019-08-07,2019-08-11,2019-08-14,2019-08-18,2019-08-21,2019-08-25,2019-08-28,2019-09-01,2019-09-04,2019-09-08,2019-09-11,2019-09-15,2019-09-18,2019-09-22,2019-09-25,2019-09-29
The Operative,Germany,Weltkino,EUD,Complete,248,32,3,,101,28,2019-08-29,2019-09-01,2019-09-05,2019-09-08,2019-09-12,2019-09-15,2019-09-19,2019-09-22,2019-09-26,2019-09-29,2019-10-03,2019-10-06,2019-10-10,2019-10-13,2019-10-17,2019-10-20,2019-10-24,2019-10-27,2019-10-31,2019-11-03
The Operative,Greece,Odeon,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Hungary,Vertical,HUF,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Iceland,Sena,ISK,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,India,PVR,INR,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Indonesia,PT Prima,IDR,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Italy,Cloud 9,EUD,Undated,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Japan,Kino,YEN,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Latvia,GPI,EUD,Complete,0,,,,2,19,2019-08-02,2019-08-04,2019-08-09,2019-08-11,2019-08-16,2019-08-18,2019-08-23,2019-08-25,2019-08-30,2019-09-01,2019-09-06,2019-09-08,2019-09-13,2019-09-15,2019-09-20,2019-09-22,2019-09-27,2019-09-29,2019-10-04,2019-10-06
The Operative,Lithuania,GPI,EUD,Complete,0,,,,6,,2019-09-06,2019-09-08,2019-09-13,2019-09-15,2019-09-20,2019-09-22,2019-09-27,2019-09-29,2019-10-04,2019-10-06,2019-10-11,2019-10-13,2019-10-18,2019-10-20,2019-10-25,2019-10-27,2019-11-01,2019-11-03,2019-11-08,2019-11-10
The Operative,Mexico,Synapse,MXN,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Netherlands,The Searchers,EUD,Undated,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,New Zealand,Roadshow,NZD,Undated,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Norway,Scanbox,NOK,Undated,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Peru,Synapse,PEN,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Poland,Vertical,PLN,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Portugal,Films4You,EUD,Upcoming,0,,,,,,2020-04-02,2020-04-05,2020-04-09,2020-04-12,2020-04-16,2020-04-19,2020-04-23,2020-04-26,2020-04-30,2020-05-03,2020-05-07,2020-05-10,2020-05-14,2020-05-17,2020-05-21,2020-05-24,2020-05-28,2020-05-31,2020-06-04,2020-06-07
The Operative,Romania,Vertical,RON,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Russia,Top Film,RUB,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Serbia,Vertical,RSD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Slovakia,Vertical,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Slovenia,Vertical,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,South Korea,Green Narae,KRW,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Spain,Dea Planeta,EUD,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Sweden,Scanbox,SEK,Undated,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Taiwan,Vie Vision,TWD,Complete,0,,,,38,18,2019-08-30,2019-09-01,2019-09-06,2019-09-08,2019-09-13,2019-09-15,2019-09-20,2019-09-22,2019-09-27,2019-09-29,2019-10-04,2019-10-06,2019-10-11,2019-10-13,2019-10-18,2019-10-20,2019-10-25,2019-10-27,2019-11-01,2019-11-03
The Operative,Turkey,Filmarti,TRY,Complete,0,,,,11,,2019-09-13,2019-09-15,2019-09-20,2019-09-22,2019-09-27,2019-09-29,2019-10-04,2019-10-06,2019-10-11,2019-10-13,2019-10-18,2019-10-20,2019-10-25,2019-10-27,2019-11-01,2019-11-03,2019-11-08,2019-11-10,2019-11-15,2019-11-17
The Operative,Ukraine,Top Film,UAH,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,United Kingdom,Signature,GPB,Undated,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,United States,Vertical,USD,Complete,0,,,,,,2019-08-02,2019-08-04,2019-08-09,2019-08-11,2019-08-16,2019-08-18,2019-08-23,2019-08-25,2019-08-30,2019-09-01,2019-09-06,2019-09-08,2019-09-13,2019-09-15,2019-09-20,2019-09-22,2019-09-27,2019-09-29,2019-10-04,2019-10-06
The Operative,Uruguay,Synapse,UYU,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Uruguay,Synapse,UYU,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Operative,Venezuela,Synapse,VES,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Peanut Butter Falcon,Argentina,CDC,ARS,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Peanut Butter Falcon,Australia,Rialto,AUS,Complete,0,,,,44,,2020-01-30,2020-02-02,2020-02-06,2020-02-09,2020-02-13,2020-02-16,2020-02-20,2020-02-23,2020-02-27,2020-03-01,2020-03-05,2020-03-08,2020-03-12,2020-03-15,2020-03-19,2020-03-22,2020-03-26,2020-03-29,2020-04-02,2020-04-05
The Peanut Butter Falcon,Austria,Tobis,EUD,Complete,0,,,,19,,2019-12-20,2019-12-22,2019-12-27,2019-12-29,2020-01-03,2020-01-05,2020-01-10,2020-01-12,2020-01-17,2020-01-19,2020-01-24,2020-01-26,2020-01-31,2020-02-02,2020-02-07,2020-02-09,2020-02-14,2020-02-16,2020-02-21,2020-02-23
The Peanut Butter Falcon,Bahrain,Eagle Films,BHD,Complete,0,,,,,,2019-12-12,2019-12-15,2019-12-19,2019-12-22,2019-12-26,2019-12-29,2020-01-02,2020-01-05,2020-01-09,2020-01-12,2020-01-16,2020-01-19,2020-01-23,2020-01-26,2020-01-30,2020-02-02,2020-02-06,2020-02-09,2020-02-13,2020-02-16
The Peanut Butter Falcon,Belgium,The Searchers,EUD,Complete,0,,,,22,,2019-12-25,2019-12-29,2020-01-01,2020-01-05,2020-01-08,2020-01-12,2020-01-15,2020-01-19,2020-01-22,2020-01-26,2020-01-29,2020-02-02,2020-02-05,2020-02-09,2020-02-12,2020-02-16,2020-02-19,2020-02-23,2020-02-26,2020-03-01
The Peanut Butter Falcon,Bolivia,CDC,BOB,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Peanut Butter Falcon,Brazil,CDC,BRL,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Peanut Butter Falcon,Bulgaria,Disney,BGN,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Peanut Butter Falcon,Canada,Level Film,CAD,Complete,4728,,7,,31,,2019-08-23,2019-08-25,2019-08-30,2019-09-01,2019-09-06,2019-09-08,2019-09-13,2019-09-15,2019-09-20,2019-09-22,2019-09-27,2019-09-29,2019-10-04,2019-10-06,2019-10-11,2019-10-13,2019-10-18,2019-10-20,2019-10-25,2019-10-27
The Peanut Butter Falcon,Chile,CDC,CLP,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Peanut Butter Falcon,China,Phoenix,CNH,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Peanut Butter Falcon,Colombia,CDC,COP,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Peanut Butter Falcon,Croatia,Disney,HRK,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Peanut Butter Falcon,Czech Republic,Disney,CZK,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Peanut Butter Falcon,Denmark,Mis. Label,DKK,Complete,10166,109,4,,40,7,2020-05-28,2020-05-31,2020-06-04,2020-06-07,2020-06-11,2020-06-14,2020-06-18,2020-06-21,2020-06-25,2020-06-28,2020-07-02,2020-07-05,2020-07-09,2020-07-12,2020-07-16,2020-07-19,2020-07-23,2020-07-26,2020-07-30,2020-08-02
The Peanut Butter Falcon,Ecuador,CDC,USD,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Peanut Butter Falcon,Egypt,Eagle Films,EGP,N/A,0,,,,,,NR,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
The Peanut Butter Falcon,Finland,Mis. Label,EUD,Complete,0,,,,34,,2020-02-14,2020-02-16,2020-02-21,2020-02-23,2020-02-28,2020-03-01,2020-03-06,2020-03-08,2020-03-13,2020-03-15,2020-03-20,2020-03-22,2020-03-27,2020-03-29,2020-04-03,2020-04-05,2020-04-10,2020-04-12,2020-04-17,2020-04-19
The Peanut Butter Falcon,France,Ace,EUD,Direct to Video,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
